reaction_id	category	confidence	ec	orig_status	residual_before	balanced_before	residual_after	balanced_after	patch	equation_before	equation_after	stoichiometry_before	stoichiometry_after
rxn30687	proton_water	deterministic	null	MI:O:1|CI:-1	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) (R)-S-Lactoylglutathione <=> (1) GSH + (1) D-Lactate	(1) (R)-S-Lactoylglutathione + (1) H2O <=> (1) GSH + (1) D-Lactate + (2) H+	"-1:cpd02182:0:""(R)-S-Lactoylglutathione"";1:cpd00042:0:""GSH"";1:cpd00221:0:""D-Lactate"""	"-1:cpd02182:0:""(R)-S-Lactoylglutathione"";1:cpd00042:0:""GSH"";1:cpd00221:0:""D-Lactate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30688	proton_water	deterministic	null	MI:H:-1/O:1|CI:-3	H:-1,O:+1,charge:-3	False		True	1 H2O -> reactants; 3 H+ -> products	(1) ATP + (1) L-Glutamine + (1) XMP <=> (1) PPi + (1) AMP + (1) L-Glutamate + (1) GMP	(1) ATP + (1) L-Glutamine + (1) XMP + (1) H2O <=> (1) PPi + (1) AMP + (1) L-Glutamate + (1) GMP + (3) H+	"-1:cpd00002:0:""ATP"";-1:cpd00053:0:""L-Glutamine"";-1:cpd00497:0:""XMP"";1:cpd00012:0:""PPi"";1:cpd00018:0:""AMP"";1:cpd00023:0:""L-Glutamate"";1:cpd00126:0:""GMP"""	"-1:cpd00002:0:""ATP"";-1:cpd00053:0:""L-Glutamine"";-1:cpd00497:0:""XMP"";1:cpd00012:0:""PPi"";1:cpd00018:0:""AMP"";1:cpd00023:0:""L-Glutamate"";1:cpd00126:0:""GMP"";-1:cpd00001:0:""H2O"";3:cpd00067:0:""H+"""
rxn30690	proton_water	deterministic	null	MI:H:1/O:1|CI:-2	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) GTP <=> (1) Formate + (1) 7,8-Dihydroneopterin 3'-triphosphate	(1) GTP + (1) H2O <=> (1) Formate + (1) 7,8-Dihydroneopterin 3'-triphosphate + (1) H+	"-1:cpd00038:0:""GTP"";1:cpd00047:0:""Formate"";1:cpd02978:0:""7,8-Dihydroneopterin 3'-triphosphate"""	"-1:cpd00038:0:""GTP"";1:cpd00047:0:""Formate"";1:cpd02978:0:""7,8-Dihydroneopterin 3'-triphosphate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30691	proton_water	deterministic	null	MI:H:3/O:3|CI:-3	H:+3,O:+3,charge:-3	False		True	3 H2O -> reactants; 3 H+ -> products	(1) GTP <=> (1) PPi + (1) Formate + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone	(1) GTP + (3) H2O <=> (1) PPi + (1) Formate + (1) 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone + (3) H+	"-1:cpd00038:0:""GTP"";1:cpd00012:0:""PPi"";1:cpd00047:0:""Formate"";1:cpd00957:0:""2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone"""	"-1:cpd00038:0:""GTP"";1:cpd00012:0:""PPi"";1:cpd00047:0:""Formate"";1:cpd00957:0:""2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone"";-3:cpd00001:0:""H2O"";3:cpd00067:0:""H+"""
rxn30692	proton_water	deterministic	null	MI:H:3/O:1|CI:1	H:+3,O:+1,charge:+1	False		True	1 H2O -> reactants; 1 H+ -> reactants	(1) Guanine <=> (1) NH3 + (1) XAN	(1) Guanine + (1) H2O + (1) H+ <=> (1) NH3 + (1) XAN	"-1:cpd00207:0:""Guanine"";1:cpd00013:0:""NH3"";1:cpd00309:0:""XAN"""	"-1:cpd00207:0:""Guanine"";1:cpd00013:0:""NH3"";1:cpd00309:0:""XAN"";-1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30693	proton_water	deterministic	null	MI:H:3/O:1|CI:1	H:+3,O:+1,charge:+1	False		True	1 H2O -> reactants; 1 H+ -> reactants	(1) Guanosine <=> (1) NH3 + (1) Xanthosine	(1) Guanosine + (1) H2O + (1) H+ <=> (1) NH3 + (1) Xanthosine	"-1:cpd00311:0:""Guanosine"";1:cpd00013:0:""NH3"";1:cpd01217:0:""Xanthosine"""	"-1:cpd00311:0:""Guanosine"";1:cpd00013:0:""NH3"";1:cpd01217:0:""Xanthosine"";-1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30694	proton_water	deterministic	null	MI:O:1|CI:-1	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) 7,8-Dihydroneopterin 3'-triphosphate <=> (1) PPi + (1) Dihydroneopterin phosphate	(1) 7,8-Dihydroneopterin 3'-triphosphate + (1) H2O <=> (1) PPi + (1) Dihydroneopterin phosphate + (2) H+	"-1:cpd02978:0:""7,8-Dihydroneopterin 3'-triphosphate"";1:cpd00012:0:""PPi"";1:cpd03521:0:""Dihydroneopterin phosphate"""	"-1:cpd02978:0:""7,8-Dihydroneopterin 3'-triphosphate"";1:cpd00012:0:""PPi"";1:cpd03521:0:""Dihydroneopterin phosphate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30695	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Heme + (1) Farnesyldiphosphate <=> (1) PPi + (1) hemeO	(1) Heme + (1) Farnesyldiphosphate + (1) H2O <=> (1) PPi + (1) hemeO + (1) H+	"-1:cpd00028:0:""Heme"";-1:cpd00350:0:""Farnesyldiphosphate"";1:cpd00012:0:""PPi"";1:cpd11313:0:""hemeO"""	"-1:cpd00028:0:""Heme"";-1:cpd00350:0:""Farnesyldiphosphate"";1:cpd00012:0:""PPi"";1:cpd11313:0:""hemeO"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30696	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) L-Histidinal <=> (1) NADH + (1) L-Histidine	(1) NAD + (1) L-Histidinal + (1) H2O <=> (1) NADH + (1) L-Histidine + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd01324:0:""L-Histidinal"";1:cpd00004:0:""NADH"";1:cpd00119:0:""L-Histidine"""	"-1:cpd00003:0:""NAD"";-1:cpd01324:0:""L-Histidinal"";1:cpd00004:0:""NADH"";1:cpd00119:0:""L-Histidine"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30699	proton_water	deterministic	null	MI:H:1/O:1|CI:-2	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Phosphoribosyl-ATP <=> (1) PPi + (1) Phosphoribosyl-AMP	(1) Phosphoribosyl-ATP + (1) H2O <=> (1) PPi + (1) Phosphoribosyl-AMP + (1) H+	"-1:cpd01775:0:""Phosphoribosyl-ATP"";1:cpd00012:0:""PPi"";1:cpd01777:0:""Phosphoribosyl-AMP"""	"-1:cpd01775:0:""Phosphoribosyl-ATP"";1:cpd00012:0:""PPi"";1:cpd01777:0:""Phosphoribosyl-AMP"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30701	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Acetyl-CoA + (1) Acetoacetyl-CoA <=> (1) CoA + (1) HMG-CoA	(1) Acetyl-CoA + (1) Acetoacetyl-CoA + (1) H2O <=> (1) CoA + (1) HMG-CoA + (1) H+	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00279:0:""Acetoacetyl-CoA"";1:cpd00010:0:""CoA"";1:cpd00292:0:""HMG-CoA"""	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00279:0:""Acetoacetyl-CoA"";1:cpd00010:0:""CoA"";1:cpd00292:0:""HMG-CoA"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30703	proton_water	deterministic	null	MI:H:3/O:2|CI:-1	H:+3,O:+2,charge:-1	False		True	2 H2O -> reactants; 1 H+ -> products	(1) NAD + (1) 3-Hydroxy-L-1-pyrroline-5-carboxylate <=> (1) NADH + (1) L-erythro-4-Hydroxyglutamate	(1) NAD + (1) 3-Hydroxy-L-1-pyrroline-5-carboxylate + (2) H2O <=> (1) NADH + (1) L-erythro-4-Hydroxyglutamate + (1) H+	"-1:cpd00003:0:""NAD"";-1:cpd02625:0:""3-Hydroxy-L-1-pyrroline-5-carboxylate"";1:cpd00004:0:""NADH"";1:cpd19042:0:""L-erythro-4-Hydroxyglutamate"""	"-1:cpd00003:0:""NAD"";-1:cpd02625:0:""3-Hydroxy-L-1-pyrroline-5-carboxylate"";1:cpd00004:0:""NADH"";1:cpd19042:0:""L-erythro-4-Hydroxyglutamate"";-2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30704	proton_water	deterministic	null	MI:H:1/O:-1|CI:3	H:+1,O:-1,charge:+3	False		True	1 H2O -> products; 3 H+ -> reactants	(2) NADH + (1) Malonyl-CoA + (1) strcoa <=> (2) NAD + (1) CoA + (1) CO2 + (1) Icosanoyl-CoA	(2) NADH + (1) Malonyl-CoA + (1) strcoa + (3) H+ <=> (2) NAD + (1) CoA + (1) CO2 + (1) Icosanoyl-CoA + (1) H2O	"-2:cpd00004:0:""NADH"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd00327:0:""strcoa"";2:cpd00003:0:""NAD"";1:cpd00010:0:""CoA"";1:cpd00011:0:""CO2"";1:cpd01393:0:""Icosanoyl-CoA"""	"-2:cpd00004:0:""NADH"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd00327:0:""strcoa"";2:cpd00003:0:""NAD"";1:cpd00010:0:""CoA"";1:cpd00011:0:""CO2"";1:cpd01393:0:""Icosanoyl-CoA"";1:cpd00001:0:""H2O"";-3:cpd00067:0:""H+"""
rxn30705	proton_water	deterministic	null	MI:H:1/O:-1|CI:3	H:+1,O:-1,charge:+3	False		True	1 H2O -> products; 3 H+ -> reactants	(2) NADPH + (1) Malonyl-CoA + (1) strcoa <=> (2) NADP + (1) CoA + (1) CO2 + (1) Icosanoyl-CoA	(2) NADPH + (1) Malonyl-CoA + (1) strcoa + (3) H+ <=> (2) NADP + (1) CoA + (1) CO2 + (1) Icosanoyl-CoA + (1) H2O	"-2:cpd00005:0:""NADPH"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd00327:0:""strcoa"";2:cpd00006:0:""NADP"";1:cpd00010:0:""CoA"";1:cpd00011:0:""CO2"";1:cpd01393:0:""Icosanoyl-CoA"""	"-2:cpd00005:0:""NADPH"";-1:cpd00070:0:""Malonyl-CoA"";-1:cpd00327:0:""strcoa"";2:cpd00006:0:""NADP"";1:cpd00010:0:""CoA"";1:cpd00011:0:""CO2"";1:cpd01393:0:""Icosanoyl-CoA"";1:cpd00001:0:""H2O"";-3:cpd00067:0:""H+"""
rxn30707	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) 1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate <=> (1) CO2 + (1) Indoleglycerol phosphate	(1) 1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate + (1) H+ <=> (1) CO2 + (1) Indoleglycerol phosphate + (1) H2O	"-1:cpd00956:0:""1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate"";1:cpd00011:0:""CO2"";1:cpd02210:0:""Indoleglycerol phosphate"""	"-1:cpd00956:0:""1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate"";1:cpd00011:0:""CO2"";1:cpd02210:0:""Indoleglycerol phosphate"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30709	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) NAD + (1) IMP <=> (1) NADH + (1) XMP	(1) NAD + (1) IMP + (1) H2O <=> (1) NADH + (1) XMP + (1) H+	"-1:cpd00003:0:""NAD"";-1:cpd00114:0:""IMP"";1:cpd00004:0:""NADH"";1:cpd00497:0:""XMP"""	"-1:cpd00003:0:""NAD"";-1:cpd00114:0:""IMP"";1:cpd00004:0:""NADH"";1:cpd00497:0:""XMP"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30714	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADH + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate <=> (1) NAD + (1) Isopentenyldiphosphate	(1) NADH + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate + (1) H+ <=> (1) NAD + (1) Isopentenyldiphosphate + (1) H2O	"-1:cpd00004:0:""NADH"";-1:cpd08615:0:""1-Hydroxy-2-methyl-2-butenyl 4-diphosphate"";1:cpd00003:0:""NAD"";1:cpd00113:0:""Isopentenyldiphosphate"""	"-1:cpd00004:0:""NADH"";-1:cpd08615:0:""1-Hydroxy-2-methyl-2-butenyl 4-diphosphate"";1:cpd00003:0:""NAD"";1:cpd00113:0:""Isopentenyldiphosphate"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30715	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate <=> (1) NADP + (1) Isopentenyldiphosphate	(1) NADPH + (1) 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate + (1) H+ <=> (1) NADP + (1) Isopentenyldiphosphate + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd08615:0:""1-Hydroxy-2-methyl-2-butenyl 4-diphosphate"";1:cpd00006:0:""NADP"";1:cpd00113:0:""Isopentenyldiphosphate"""	"-1:cpd00005:0:""NADPH"";-1:cpd08615:0:""1-Hydroxy-2-methyl-2-butenyl 4-diphosphate"";1:cpd00006:0:""NADP"";1:cpd00113:0:""Isopentenyldiphosphate"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30720	proton_water	deterministic	null	MI:H:-4/O:-2|CI:2	H:-4,O:-2	False		True	2 H2O -> products	(1) O2 + (2) L-Ascorbate <=> (2) Dehydroascorbate	(1) O2 + (2) L-Ascorbate <=> (2) Dehydroascorbate + (2) H2O	"-1:cpd00007:0:""O2"";-2:cpd00059:0:""L-Ascorbate"";2:cpd00335:0:""Dehydroascorbate"""	"-1:cpd00007:0:""O2"";-2:cpd00059:0:""L-Ascorbate"";2:cpd00335:0:""Dehydroascorbate"";2:cpd00001:0:""H2O"""
rxn30721	proton_water	deterministic	null	MI:H:-4/O:-2|CI:1	H:-4,O:-2	False		True	2 H2O -> products	(1) H2O2 + (1) L-Ascorbate <=> (1) Dehydroascorbate	(1) H2O2 + (1) L-Ascorbate <=> (1) Dehydroascorbate + (2) H2O	"-1:cpd00025:0:""H2O2"";-1:cpd00059:0:""L-Ascorbate"";1:cpd00335:0:""Dehydroascorbate"""	"-1:cpd00025:0:""H2O2"";-1:cpd00059:0:""L-Ascorbate"";1:cpd00335:0:""Dehydroascorbate"";2:cpd00001:0:""H2O"""
rxn30724	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) L-Lactaldehyde <=> (1) NADH + (1) L-Lactate	(1) NAD + (1) L-Lactaldehyde + (1) H2O <=> (1) NADH + (1) L-Lactate + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd00334:0:""L-Lactaldehyde"";1:cpd00004:0:""NADH"";1:cpd00159:0:""L-Lactate"""	"-1:cpd00003:0:""NAD"";-1:cpd00334:0:""L-Lactaldehyde"";1:cpd00004:0:""NADH"";1:cpd00159:0:""L-Lactate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30725	proton_water	deterministic	null	MI:H:-5/O:-2	H:-5,O:-2,charge:-1	False		True	2 H2O -> products; 1 H+ -> products	(1) O2 + (1) 2-Oxoglutarate + (1) cis-3,4-Leucopelargonidin <=> (1) CO2 + (1) Succinate + (1) Pelargonidin	(1) O2 + (1) 2-Oxoglutarate + (1) cis-3,4-Leucopelargonidin <=> (1) CO2 + (1) Succinate + (1) Pelargonidin + (2) H2O + (1) H+	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd02289:0:""cis-3,4-Leucopelargonidin"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd03501:0:""Pelargonidin"""	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd02289:0:""cis-3,4-Leucopelargonidin"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd03501:0:""Pelargonidin"";2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30726	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine <=> (1) UMP + (1) Lipid X	(1) UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine + (1) H2O <=> (1) UMP + (1) Lipid X + (2) H+	"-1:cpd02835:0:""UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine"";1:cpd00091:0:""UMP"";1:cpd02930:0:""Lipid X"""	"-1:cpd02835:0:""UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine"";1:cpd00091:0:""UMP"";1:cpd02930:0:""Lipid X"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30728	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Acetyl-CoA + (1) Glyoxalate <=> (1) CoA + (1) L-Malate	(1) Acetyl-CoA + (1) Glyoxalate + (1) H2O <=> (1) CoA + (1) L-Malate + (1) H+	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00040:0:""Glyoxalate"";1:cpd00010:0:""CoA"";1:cpd00130:0:""L-Malate"""	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00040:0:""Glyoxalate"";1:cpd00010:0:""CoA"";1:cpd00130:0:""L-Malate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30730	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) 5-10-Methenyltetrahydrofolate <=> (1) 10-Formyltetrahydrofolate	(1) 5-10-Methenyltetrahydrofolate + (1) H2O <=> (1) 10-Formyltetrahydrofolate + (1) H+	"-1:cpd00347:0:""5-10-Methenyltetrahydrofolate"";1:cpd00201:0:""10-Formyltetrahydrofolate"""	"-1:cpd00347:0:""5-10-Methenyltetrahydrofolate"";1:cpd00201:0:""10-Formyltetrahydrofolate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30735	proton_water	deterministic	null	MI:H:-3/O:-1|CI:-1	H:-3,O:-1,charge:-1	False		True	1 H2O -> products; 1 H+ -> products	(1) O2 + (1) L-Inositol <=> (1) Glucuronate	(1) O2 + (1) L-Inositol <=> (1) Glucuronate + (1) H2O + (1) H+	"-1:cpd00007:0:""O2"";-1:cpd00121:0:""L-Inositol"";1:cpd00164:0:""Glucuronate"""	"-1:cpd00007:0:""O2"";-1:cpd00121:0:""L-Inositol"";1:cpd00164:0:""Glucuronate"";1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30736	proton_water	deterministic	null	MI:H:4/O:1|CI:2	H:+4,O:+1,charge:+2	False		True	1 H2O -> reactants; 2 H+ -> reactants	(1) N-Carbamoylputrescine <=> (1) CO2 + (1) NH3 + (1) Putrescine	(1) N-Carbamoylputrescine + (1) H2O + (2) H+ <=> (1) CO2 + (1) NH3 + (1) Putrescine	"-1:cpd00341:0:""N-Carbamoylputrescine"";1:cpd00011:0:""CO2"";1:cpd00013:0:""NH3"";1:cpd00118:0:""Putrescine"""	"-1:cpd00341:0:""N-Carbamoylputrescine"";1:cpd00011:0:""CO2"";1:cpd00013:0:""NH3"";1:cpd00118:0:""Putrescine"";-1:cpd00001:0:""H2O"";-2:cpd00067:0:""H+"""
rxn30739	proton_water	deterministic	null	MI:O:-1|CI:2	O:-1,charge:+2	False		True	1 H2O -> products; 2 H+ -> reactants	(1) NADH + (1) Nitrate <=> (1) NAD + (1) Nitrite	(1) NADH + (1) Nitrate + (2) H+ <=> (1) NAD + (1) Nitrite + (1) H2O	"-1:cpd00004:0:""NADH"";-1:cpd00209:0:""Nitrate"";1:cpd00003:0:""NAD"";1:cpd00075:0:""Nitrite"""	"-1:cpd00004:0:""NADH"";-1:cpd00209:0:""Nitrate"";1:cpd00003:0:""NAD"";1:cpd00075:0:""Nitrite"";1:cpd00001:0:""H2O"";-2:cpd00067:0:""H+"""
rxn30740	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Nicotinamide ribonucleotide <=> (1) ribose-5-phosphate + (1) Nicotinamide	(1) Nicotinamide ribonucleotide + (1) H2O <=> (1) ribose-5-phosphate + (1) Nicotinamide + (1) H+	"-1:cpd00355:0:""Nicotinamide ribonucleotide"";1:cpd00101:0:""ribose-5-phosphate"";1:cpd00133:0:""Nicotinamide"""	"-1:cpd00355:0:""Nicotinamide ribonucleotide"";1:cpd00101:0:""ribose-5-phosphate"";1:cpd00133:0:""Nicotinamide"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30745	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) Phosphate + (1) Oxaloacetate <=> (1) CO2 + (1) Phosphoenolpyruvate	(1) Phosphate + (1) Oxaloacetate + (1) H+ <=> (1) CO2 + (1) Phosphoenolpyruvate + (1) H2O	"-1:cpd00009:0:""Phosphate"";-1:cpd00032:0:""Oxaloacetate"";1:cpd00011:0:""CO2"";1:cpd00061:0:""Phosphoenolpyruvate"""	"-1:cpd00009:0:""Phosphate"";-1:cpd00032:0:""Oxaloacetate"";1:cpd00011:0:""CO2"";1:cpd00061:0:""Phosphoenolpyruvate"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30749	proton_water	deterministic	null	MI:H:-5/O:-2|CI:-1	H:-5,O:-2,charge:-1	False		True	2 H2O -> products; 1 H+ -> products	(2) 5-Aminolevulinate <=> (1) Porphobilinogen	(2) 5-Aminolevulinate <=> (1) Porphobilinogen + (2) H2O + (1) H+	"-2:cpd00338:0:""5-Aminolevulinate"";1:cpd00689:0:""Porphobilinogen"""	"-2:cpd00338:0:""5-Aminolevulinate"";1:cpd00689:0:""Porphobilinogen"";2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30751	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) PPi + (1) L-Glutamate + (1) 5-Phosphoribosylamine <=> (1) L-Glutamine + (1) PRPP	(1) PPi + (1) L-Glutamate + (1) 5-Phosphoribosylamine + (1) H+ <=> (1) L-Glutamine + (1) PRPP + (1) H2O	"-1:cpd00012:0:""PPi"";-1:cpd00023:0:""L-Glutamate"";-1:cpd01982:0:""5-Phosphoribosylamine"";1:cpd00053:0:""L-Glutamine"";1:cpd00103:0:""PRPP"""	"-1:cpd00012:0:""PPi"";-1:cpd00023:0:""L-Glutamate"";-1:cpd01982:0:""5-Phosphoribosylamine"";1:cpd00053:0:""L-Glutamine"";1:cpd00103:0:""PRPP"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30754	proton_water	deterministic	null	MI:H:-5/O:-2|CI:-1	H:-5,O:-2,charge:-1	False		True	2 H2O -> products; 1 H+ -> products	(1) Glycerone-phosphate + (1) Iminoaspartate <=> (1) Phosphate + (1) Quinolinate	(1) Glycerone-phosphate + (1) Iminoaspartate <=> (1) Phosphate + (1) Quinolinate + (2) H2O + (1) H+	"-1:cpd00095:0:""Glycerone-phosphate"";-1:cpd03470:0:""Iminoaspartate"";1:cpd00009:0:""Phosphate"";1:cpd02333:0:""Quinolinate"""	"-1:cpd00095:0:""Glycerone-phosphate"";-1:cpd03470:0:""Iminoaspartate"";1:cpd00009:0:""Phosphate"";1:cpd02333:0:""Quinolinate"";2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30755	proton_water	deterministic	null	MI:H:-5/O:-2|CI:-1	H:-5,O:-2,charge:-1	False		True	2 H2O -> products; 1 H+ -> products	(1) O2 + (1) L-Aspartate + (1) Glycerone-phosphate <=> (1) Phosphate + (1) H2O2 + (1) Quinolinate	(1) O2 + (1) L-Aspartate + (1) Glycerone-phosphate <=> (1) Phosphate + (1) H2O2 + (1) Quinolinate + (2) H2O + (1) H+	"-1:cpd00007:0:""O2"";-1:cpd00041:0:""L-Aspartate"";-1:cpd00095:0:""Glycerone-phosphate"";1:cpd00009:0:""Phosphate"";1:cpd00025:0:""H2O2"";1:cpd02333:0:""Quinolinate"""	"-1:cpd00007:0:""O2"";-1:cpd00041:0:""L-Aspartate"";-1:cpd00095:0:""Glycerone-phosphate"";1:cpd00009:0:""Phosphate"";1:cpd00025:0:""H2O2"";1:cpd02333:0:""Quinolinate"";2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30756	proton_water	deterministic	null	MI:O:-1|CI:2	O:-1,charge:+2	False		True	1 H2O -> products; 2 H+ -> reactants	(1) methylthioribulose-1-phosphate <=> (1) CPD-84	(1) methylthioribulose-1-phosphate + (2) H+ <=> (1) CPD-84 + (1) H2O	"-1:cpd02791:0:""methylthioribulose-1-phosphate"";1:cpd28787:0:""CPD-84"""	"-1:cpd02791:0:""methylthioribulose-1-phosphate"";1:cpd28787:0:""CPD-84"";1:cpd00001:0:""H2O"";-2:cpd00067:0:""H+"""
rxn30757	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) 1-Octanal <=> (1) NADH + (1) octanoate	(1) NAD + (1) 1-Octanal + (1) H2O <=> (1) NADH + (1) octanoate + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd01088:0:""1-Octanal"";1:cpd00004:0:""NADH"";1:cpd03846:0:""octanoate"""	"-1:cpd00003:0:""NAD"";-1:cpd01088:0:""1-Octanal"";1:cpd00004:0:""NADH"";1:cpd03846:0:""octanoate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30758	proton_water	deterministic	null	MI:H:4/O:2	H:+4,O:+2	False		True	2 H2O -> reactants	(1) Vinyl cyanide <=> (1) NH3 + (1) Acrylate	(1) Vinyl cyanide + (2) H2O <=> (1) NH3 + (1) Acrylate	"-1:cpd01368:0:""Vinyl cyanide"";1:cpd00013:0:""NH3"";1:cpd00400:0:""Acrylate"""	"-1:cpd01368:0:""Vinyl cyanide"";1:cpd00013:0:""NH3"";1:cpd00400:0:""Acrylate"";-2:cpd00001:0:""H2O"""
