id	status	bucket	n_species	n_generic	elem_imbalance	charge_imbalance	is_transport
rxn59372	OK	OK	4	0		0.0	1
rxn59373	CI:-10000002	OK	4	0		0.0	0
rxn59374	OK	OK	4	0		0.0	1
rxn59375	CI:-10000000	OK	3	0		0.0	0
rxn59376	CI:10000010	OK	3	0		0.0	0
rxn59377	CPDFORMERROR	A_no_formula	3	3		0.0	0
rxn59378	CPDFORMERROR	A_no_formula	4	2	"{""H"": -2.0}"	0.0	0
rxn59379	MI:C:26/H:43/N:1/O:20/R:1|CI:-10000001	A_no_formula	4	1	"{""C"": -107.0, ""H"": -175.0, ""N"": -2.0, ""O"": -47.0, ""P"": -2.0}"	1.0	0
rxn59380	CI:-1	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59381	OK	OK	4	0		0.0	0
rxn59382	OK	OK	4	0		0.0	0
rxn59383	OK	A_no_formula	3	3		0.0	0
rxn59384	MI:C:-5/H:-8/O:-9/P:-2/R:-3|CI:1	A_no_formula	3	2	"{""H"": -2.0, ""O"": -1.0}"	1.0	0
rxn59385	CI:1	A_no_formula	5	2	"{""C"": 3.0, ""H"": -3.0, ""N"": 6.0, ""O"": 14.0, ""P"": 3.0, ""S"": 1.0}"	0.0	0
rxn59386	CI:1	A_no_formula	5	4	"{""H"": 1.0}"	0.0	0
rxn59387	CI:3	OK	7	0		0.0	0
rxn59388	CI:-10000000	A_no_formula	4	2	"{""C"": 8.0, ""H"": 6.0, ""O"": 3.0}"	0.0	0
rxn59389	MI:C:24/H:40/O:17/R:1|CI:10000003	A_no_formula	4	1	"{""C"": -103.0, ""H"": -169.0, ""O"": -41.0, ""P"": -2.0}"	1.0	0
rxn59390	OK	A_no_formula	8	2	"{""H"": 1.0}"	0.0	0
rxn59391	MI:C:-20/Cl:-1/H:-32/N:-3/O:-12/P:-1/R:-2/S:-1|CI:-10000000	A_no_formula	8	1	"{""Cl"": -1.0, ""H"": 1.0}"	1.0	0
rxn59392	CI:-4	OK	5	0		0.0	0
rxn59393	CI:10000010	A_no_formula	4	2	"{""C"": 16.0, ""H"": 30.0, ""O"": 1.0}"	0.0	0
rxn59394	OK	OK	5	0		0.0	0
rxn59395	CI:-10000001	OK	4	0		0.0	0
rxn59396	CI:3	OK	6	0		0.0	0
rxn59397	CI:-10000011	OK	4	0		0.0	0
rxn59398	OK	OK	4	0		0.0	0
rxn59399	MI:C:4/H:8/N:1/O:3/R:1|CI:10000000	A_no_formula	5	3	"{""C"": -6.0, ""H"": -8.0, ""N"": -4.0, ""O"": -2.0}"	0.0	0
rxn59400	CI:10000000	OK	5	0		0.0	0
rxn59401	OK	OK	4	0		0.0	0
rxn59402	CI:9999999	OK	4	0		0.0	0
rxn59403	CI:-10000000	A_no_formula	4	2	"{""C"": 6.0, ""H"": 10.0, ""O"": 5.0}"	0.0	0
rxn59404	CI:-10000003	A_no_formula	4	3	"{""C"": 9.0, ""H"": 12.0, ""N"": 2.0, ""O"": 12.0, ""P"": 2.0}"	0.0	0
rxn59405	OK	A_no_formula	4	2	"{""H"": -2.0}"	0.0	0
rxn59406	CI:10000004	OK	7	0		0.0	0
rxn59407	OK	OK	2	0		0.0	0
rxn59408	OK	OK	4	0		0.0	0
rxn59409	MI:H:2/O:2	D_H_and_O	2	0	"{""H"": 2.0, ""O"": 2.0}"	0.0	0
rxn59410	MI:C:-1/H:-1/N:1/O:-1	F_heavy_imbalance	2	0	"{""C"": -1.0, ""H"": -1.0, ""N"": 1.0, ""O"": -1.0}"	0.0	0
rxn59411	OK	OK	5	0		0.0	0
rxn59412	MI:C:-4/H:-9/O:2|CI:10000001	F_heavy_imbalance	2	0	"{""C"": -4.0, ""H"": -9.0, ""O"": 2.0}"	-1.0	0
rxn59413	MI:C:-2/H:-4|CI:-10000001	F_heavy_imbalance	2	0	"{""C"": -2.0, ""H"": -4.0}"	0.0	0
rxn59414	CPDFORMERROR	A_no_formula	6	2	"{""H"": -3.0}"	-1.0	0
rxn59415	MI:C:4/H:5/O:4	F_heavy_imbalance	2	0	"{""C"": 4.0, ""H"": 5.0, ""O"": 4.0}"	1.0	0
rxn59416	CI:10000001	OK	4	0		0.0	0
rxn59417	OK	OK	2	0		0.0	0
rxn59418	MI:H:1/O:-1	D_H_and_O	2	0	"{""H"": 1.0, ""O"": -1.0}"	1.0	0
rxn59419	CI:-10000000	OK	2	0		0.0	0
rxn59420	MI:C:10/H:14/O:10/P:2/R:2|CI:-2	A_no_formula	4	2	"{""C"": 5.0, ""H"": 3.0, ""N"": 5.0, ""O"": -1.0}"	-2.0	0
rxn59421	OK	OK	2	0		0.0	0
rxn59422	CPDFORMERROR	A_no_formula	6	2	"{""H"": 6.0}"	0.0	0
rxn59423	MI:C:-1/H:1|CI:10000002	F_heavy_imbalance	2	0	"{""C"": -1.0, ""H"": 1.0}"	1.0	0
rxn59424	OK	OK	4	0		0.0	0
rxn59425	OK	A_no_formula	8	2		0.0	0
rxn59426	OK	OK	5	0		0.0	0
rxn59427	MI:H:-4/O:2	D_H_and_O	2	0	"{""H"": -4.0, ""O"": 2.0}"	0.0	0
rxn59428	MI:C:-20/H:-30/N:-6/O:-12/S:-2|CI:2	F_heavy_imbalance	3	0	"{""C"": -20.0, ""H"": -30.0, ""N"": -6.0, ""O"": -12.0, ""S"": -2.0}"	2.0	0
rxn59429	CI:-1	OK	4	0		0.0	0
rxn59430	MI:C:-1/H:-2	A_no_formula	2	2		0.0	0
rxn59431	OK	OK	3	0		0.0	0
rxn59432	MI:C:1/H:-1|CI:-10000001	F_heavy_imbalance	2	0	"{""C"": 1.0, ""H"": -1.0}"	-1.0	0
rxn59433	OK	OK	4	0		0.0	0
rxn59434	MI:C:-4/H:-9/O:2|CI:10000001	F_heavy_imbalance	2	0	"{""C"": -4.0, ""H"": -9.0, ""O"": 2.0}"	-1.0	0
rxn59435	MI:C:-3/H:-5/O:-1|CI:1	F_heavy_imbalance	2	0	"{""C"": -3.0, ""H"": -5.0, ""O"": -1.0}"	1.0	0
rxn59436	CI:-1	A_no_formula	5	2	"{""H"": 4.0, ""O"": 5.0, ""P"": 1.0}"	0.0	0
rxn59437	CPDFORMERROR	A_no_formula	5	2	"{""H"": 2.0}"	0.0	0
rxn59438	CPDFORMERROR	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59439	CPDFORMERROR	A_no_formula	7	2	"{""H"": -2.0}"	0.0	0
rxn59440	MI:H:2/N:1/O:-2|CI:10000002	F_heavy_imbalance	2	0	"{""H"": 2.0, ""N"": 1.0, ""O"": -2.0}"	1.0	0
rxn59441	CI:10000001	OK	4	0		0.0	0
rxn59442	CPDFORMERROR	A_no_formula	5	2	"{""H"": 6.0}"	0.0	0
rxn59443	OK	OK	7	0		0.0	0
rxn59444	MI:C:12/H:21/O:10	A_no_formula	5	2	"{""C"": -6.0, ""H"": -9.0, ""O"": -5.0}"	1.0	0
rxn59445	OK	OK	7	0		0.0	0
rxn59446	MI:C:-3/O:-2	F_heavy_imbalance	2	0	"{""C"": -3.0, ""O"": -2.0}"	0.0	0
rxn59447	CI:-9999999	OK	5	0		0.0	0
rxn59448	CPDFORMERROR	A_no_formula	14	6	"{""C"": 2.0, ""H"": 12.0, ""N"": 6.0, ""O"": 3.0, ""S"": 1.0}"	1.0	0
rxn59449	MI:H:1/O:-1	D_H_and_O	2	0	"{""H"": 1.0, ""O"": -1.0}"	1.0	0
rxn59450	MI:C:3/H:6/O:2	F_heavy_imbalance	2	0	"{""C"": 3.0, ""H"": 6.0, ""O"": 2.0}"	0.0	0
rxn59451	CI:-10000000	OK	5	0		0.0	0
rxn59452	CI:-1	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59453	MI:H:-2/O:2|CI:10000001	D_H_and_O	2	0	"{""H"": -2.0, ""O"": 2.0}"	0.0	0
rxn59454	MI:C:-4/H:-7/O:1|CI:-10000001	F_heavy_imbalance	2	0	"{""C"": -4.0, ""H"": -7.0, ""O"": 1.0}"	-1.0	0
rxn59455	MI:C:1/H:-1|CI:-10000001	F_heavy_imbalance	2	0	"{""C"": 1.0, ""H"": -1.0}"	-1.0	0
rxn59456	MI:C:-6/H:-2/O:-2/R:-4	A_no_formula	4	1	"{""H"": -2.0}"	0.0	0
rxn59457	CI:-1	OK	4	0		0.0	0
rxn59458	MI:H:-1/N:1|CI:10000001	F_heavy_imbalance	2	0	"{""H"": -1.0, ""N"": 1.0}"	0.0	0
rxn59459	MI:C:-1/H:-3|CI:-10000002	F_heavy_imbalance	2	0	"{""C"": -1.0, ""H"": -3.0}"	-1.0	0
rxn59460	OK	OK	4	0		0.0	0
rxn59461	MI:H:1/O:-1	D_H_and_O	2	0	"{""H"": 1.0, ""O"": -1.0}"	1.0	0
rxn59462	CI:-10000000	OK	2	0		0.0	0
rxn59463	OK	OK	3	0		0.0	0
rxn59464	OK	OK	6	0		0.0	0
rxn59465	MI:C:-4/H:-8/N:-2/O:-1|CI:-10000001	F_heavy_imbalance	2	0	"{""C"": -4.0, ""H"": -8.0, ""N"": -2.0, ""O"": -1.0}"	0.0	0
rxn59466	CI:10000000	OK	5	0		0.0	0
rxn59467	MI:C:-4/H:-3/N:-1/O:-4|CI:2	A_no_formula	5	2	"{""C"": -4.0, ""H"": -2.0, ""N"": -1.0, ""O"": -4.0}"	2.0	0
rxn59468	CI:-9999999	OK	5	0		0.0	0
rxn59469	CI:10000000	OK	4	0		0.0	0
rxn59470	OK	OK	4	0		0.0	0
rxn59471	MI:O:-1	F_heavy_imbalance	2	0	"{""O"": -1.0}"	0.0	0
rxn59472	CI:9999998	E_charge_only	4	0		-2.0	0
rxn59473	MI:C:-20/H:-28/N:-6/O:-12/S:-2|CI:4	F_heavy_imbalance	4	0	"{""C"": -20.0, ""H"": -28.0, ""N"": -6.0, ""O"": -12.0, ""S"": -2.0}"	4.0	0
rxn59474	OK	OK	4	0		0.0	0
rxn59475	OK	OK	4	0		0.0	0
rxn59476	CI:1	A_no_formula	4	4		0.0	0
rxn59477	CI:-1	OK	4	0		0.0	0
rxn59478	CPDFORMERROR	A_no_formula	9	4	"{""C"": 18.0, ""H"": 36.0, ""O"": 1.0}"	0.0	0
rxn59479	OK	OK	4	0		0.0	0
rxn59480	OK	OK	5	0		0.0	0
rxn59481	OK	OK	3	0		0.0	0
rxn59482	CPDFORMERROR	A_no_formula	9	4	"{""C"": 16.0, ""H"": 32.0, ""O"": 1.0}"	0.0	0
rxn59483	OK	OK	5	0		0.0	0
rxn59484	CI:-2	A_no_formula	5	2		-1.0	0
rxn59485	OK	OK	4	0		0.0	0
rxn59486	OK	OK	5	0		0.0	0
rxn59487	OK	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59488	CI:-1	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59489	CI:10000001	A_no_formula	3	2	"{""C"": -27.0, ""H"": -31.0, ""N"": -9.0, ""O"": -15.0, ""P"": -2.0}"	0.0	0
rxn59490	OK	OK	8	0		0.0	0
rxn59491	CI:10000001	OK	4	0		0.0	0
rxn59492	CI:-1	OK	4	0		0.0	0
rxn59493	CI:10000000	OK	4	0		0.0	0
rxn59494	CI:-10000001	OK	5	0		0.0	0
rxn59495	CI:10000001	OK	4	0		0.0	0
rxn59496	MI:C:-6/H:-9/O:-6/R:-1	A_no_formula	4	1	"{""H"": 2.0}"	0.0	0
rxn59497	OK	OK	4	0		0.0	0
rxn59498	CI:10000000	OK	4	0		0.0	0
rxn59499	CPDFORMERROR	A_no_formula	5	2	"{""H"": -2.0}"	0.0	0
rxn59500	OK	OK	5	0		0.0	0
rxn59501	CI:-10000004	OK	5	0		0.0	0
rxn59502	OK	OK	4	0		0.0	0
rxn59503	OK	OK	4	0		0.0	0
rxn59504	CI:-2	OK	4	0		0.0	0
rxn59505	CI:-1	OK	5	0		0.0	0
rxn59506	OK	OK	4	0		0.0	0
rxn59507	OK	A_no_formula	5	2	"{""H"": -1.0}"	0.0	0
rxn59508	OK	OK	4	0		0.0	0
rxn59509	CI:2	A_no_formula	5	2	"{""H"": 1.0, ""O"": -3.0, ""P"": -1.0}"	0.0	0
rxn59510	CI:-1	A_no_formula	5	2	"{""H"": 2.0}"	0.0	0
rxn59511	OK	A_no_formula	7	2		0.0	0
rxn59512	OK	OK	4	0		0.0	0
rxn59513	OK	OK	5	0		0.0	0
rxn59514	OK	OK	5	0		0.0	0
rxn59515	OK	A_no_formula	6	2	"{""H"": 1.0, ""O"": 1.0}"	0.0	0
rxn59516	CI:10000000	OK	4	0		0.0	0
rxn59517	CI:-1	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59518	OK	A_no_formula	5	2	"{""H"": -1.0}"	0.0	0
rxn59519	OK	OK	3	0		0.0	0
rxn59520	MI:C:30/H:41/O:38/P:8/R:6|CI:-13	A_no_formula	6	2	"{""H"": -1.0}"	-13.0	0
rxn59521	OK	A_no_formula	4	2	"{""H"": -2.0}"	0.0	0
rxn59522	CI:1	OK	5	0		0.0	0
rxn59523	CI:9999999	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59524	OK	A_no_formula	5	2	"{""H"": 2.0}"	0.0	0
rxn59525	OK	OK	7	0		0.0	0
rxn59526	CI:-1	OK	5	0		0.0	0
rxn59527	CI:-20000000	A_no_formula	5	2	"{""C"": 16.0, ""H"": 12.0, ""O"": 6.0}"	0.0	0
rxn59528	CI:10000000	OK	8	0		0.0	0
rxn59529	CI:10000001	OK	3	0		0.0	0
rxn59530	CI:-10000004	OK	5	0		0.0	0
rxn59531	CI:-10000004	OK	3	0		0.0	0
rxn59532	OK	OK	4	0		0.0	0
rxn59533	OK	OK	2	0		0.0	0
rxn59534	CI:-2	A_no_formula	4	2	"{""C"": 5.0, ""H"": 3.0, ""N"": 3.0, ""O"": 1.0}"	0.0	0
rxn59535	CI:-2	A_no_formula	4	2	"{""H"": -1.0, ""O"": 3.0, ""P"": 1.0}"	0.0	0
rxn59536	CI:1	A_no_formula	5	2	"{""C"": 9.0, ""H"": 10.0, ""N"": 1.0, ""O"": 1.0}"	0.0	0
rxn59537	OK	A_no_formula	7	2		0.0	0
rxn59538	OK	OK	5	0		0.0	0
rxn59539	MI:C:28/H:46/N:2/O:19/R:1|CI:-10000001	A_no_formula	4	1	"{""C"": -111.0, ""H"": -181.0, ""N"": -4.0, ""O"": -45.0, ""P"": -2.0}"	1.0	0
rxn59540	CI:10000000	A_no_formula	5	2	"{""C"": -6.0, ""H"": -10.0, ""O"": -8.0, ""P"": -1.0}"	0.0	0
rxn59541	OK	OK	4	0		0.0	0
rxn59542	CI:1	A_no_formula	5	3	"{""H"": -1.0, ""O"": -1.0}"	0.0	0
rxn59543	OK	OK	4	0		0.0	0
rxn59544	OK	OK	4	0		0.0	0
rxn59545	MI:C:34/H:56/N:2/O:24/R:1|CI:-10000001	A_no_formula	4	1	"{""C"": -123.0, ""H"": -201.0, ""N"": -4.0, ""O"": -55.0, ""P"": -2.0}"	1.0	0
rxn59546	CI:2	A_no_formula	6	2		2.0	0
rxn59547	CI:10000001	OK	4	0		0.0	0
rxn59548	CI:9999998	OK	4	0		0.0	0
rxn59549	CI:3	OK	7	0		0.0	0
rxn59550	OK	A_no_formula	5	2	"{""C"": 5.0, ""H"": 13.0, ""N"": 1.0}"	0.0	0
rxn59551	CI:9999999	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59552	MI:C:-20/H:-28/N:-6/O:-12/S:-2|CI:4	F_heavy_imbalance	4	0	"{""C"": -20.0, ""H"": -28.0, ""N"": -6.0, ""O"": -12.0, ""S"": -2.0}"	4.0	0
rxn59553	CI:10000001	OK	5	0		0.0	0
rxn59554	CI:10000001	OK	4	0		0.0	0
rxn59555	CI:-10000001	A_no_formula	5	2	"{""C"": 20.0, ""H"": 40.0, ""N"": 1.0, ""O"": 1.0}"	0.0	0
rxn59556	MI:C:-9/H:-16/O:-2	F_heavy_imbalance	2	0	"{""C"": -9.0, ""H"": -16.0, ""O"": -2.0}"	0.0	0
rxn59557	CI:10000000	A_no_formula	4	2	"{""C"": -6.0, ""H"": -10.0, ""O"": -5.0}"	0.0	0
rxn59558	OK	A_no_formula	9	2	"{""H"": 2.0}"	0.0	0
rxn59559	OK	A_no_formula	5	2	"{""H"": -1.0}"	0.0	0
rxn59560	CI:-1	OK	4	0		0.0	0
rxn59561	CI:-1	OK	4	0		0.0	0
rxn59562	MI:C:-6/H:-4/S:1|CI:2	A_no_formula	5	2	"{""H"": 1.0, ""O"": -3.0, ""S"": -1.0}"	2.0	0
rxn59563	MI:C:-12/H:-18/O:-11/R:-1	A_no_formula	3	2	"{""H"": -2.0, ""O"": -1.0}"	1.0	0
rxn59564	CI:10000000	OK	2	0		0.0	0
rxn59565	MI:C:1/H:1|CI:-1	A_no_formula	3	2	"{""O"": -2.0}"	-1.0	0
rxn59566	CI:-10000000	OK	7	0		0.0	0
rxn59567	OK	OK	5	0		0.0	0
rxn59568	CI:-1	OK	4	0		0.0	0
rxn59569	CI:10000002	OK	4	0		0.0	0
rxn59570	CI:2	OK	5	0		0.0	0
rxn59571	CI:1	OK	5	0		0.0	0
rxn59572	MI:C:5/H:6/N:1/O:4/R:-1|CI:-2	A_no_formula	4	1	"{""C"": 24.0, ""H"": 27.0, ""N"": 8.0, ""O"": 9.0}"	-2.0	0
rxn59573	OK	OK	4	0		0.0	0
rxn59574	CI:-2	A_no_formula	7	2	"{""H"": 2.0}"	0.0	0
rxn59575	CI:10000003	A_no_formula	5	2	"{""C"": -1.0, ""H"": -2.0}"	0.0	0
rxn59576	OK	OK	3	0		0.0	0
rxn59577	MI:C:-49/H:-79/N:-14/O:-23|CI:1	F_heavy_imbalance	3	0	"{""C"": -49.0, ""H"": -79.0, ""N"": -14.0, ""O"": -23.0}"	1.0	0
rxn59578	CI:10000002	OK	4	0		0.0	0
rxn59579	OK	OK	3	0		0.0	0
rxn59580	OK	A_no_formula	5	2	"{""C"": -2.0, ""H"": -1.0, ""O"": -1.0}"	0.0	0
rxn59581	CI:-1	OK	4	0		0.0	0
rxn59582	OK	A_no_formula	6	4	"{""H"": 1.0, ""O"": -1.0}"	0.0	0
rxn59583	OK	OK	5	0		0.0	0
rxn59584	CI:10000001	OK	7	0		0.0	0
rxn59585	CI:-10000000	OK	4	0		0.0	0
rxn59586	CI:10000000	OK	3	0		0.0	0
rxn59587	MI:C:24/H:40/O:17/R:1|CI:-10000001	A_no_formula	4	1	"{""C"": -103.0, ""H"": -169.0, ""O"": -41.0, ""P"": -2.0}"	1.0	0
rxn59588	OK	OK	4	0		0.0	0
rxn59589	OK	A_no_formula	2	2		0.0	0
rxn59590	CI:10000004	OK	6	0		0.0	0
rxn59591	CPDFORMERROR	A_no_formula	4	2	"{""H"": 2.0}"	0.0	0
rxn59592	CI:-1	OK	4	0		0.0	0
rxn59593	CI:3	OK	6	0		0.0	0
rxn59594	OK	OK	4	0		0.0	0
rxn59595	OK	A_no_formula	4	3	"{""H"": -2.0, ""O"": -1.0}"	0.0	0
rxn59596	CI:4	A_no_formula	7	2	"{""C"": -21.0, ""H"": -30.0, ""N"": -7.0, ""O"": -15.0, ""P"": -3.0, ""S"": -1.0}"	0.0	0
rxn59597	OK	OK	4	0		0.0	0
rxn59598	CI:-10000001	OK	3	0		0.0	0
rxn59599	OK	OK	4	0		0.0	0
rxn59600	OK	A_no_formula	5	2	"{""H"": 2.0}"	0.0	0
rxn59601	OK	A_no_formula	4	2	"{""C"": -7.0, ""H"": -12.0, ""O"": -6.0}"	0.0	0
rxn59602	CI:1	A_no_formula	4	2	"{""C"": 5.0, ""H"": 10.0, ""N"": 1.0, ""O"": 4.0}"	0.0	0
rxn59603	OK	OK	5	0		0.0	0
rxn59604	CI:10000000	A_no_formula	5	2	"{""C"": 16.0, ""H"": 29.0, ""O"": 1.0}"	-1.0	0
rxn59605	CPDFORMERROR	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59606	OK	OK	4	0		0.0	0
rxn59607	OK	OK	5	0		0.0	0
rxn59608	CI:9999999	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59609	CPDFORMERROR	A_no_formula	4	2	"{""H"": -2.0}"	0.0	0
rxn59610	OK	OK	4	0		0.0	0
rxn59611	OK	OK	5	0		0.0	0
rxn59612	CI:-1	OK	4	0		0.0	0
rxn59613	CI:-1	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59614	OK	A_no_formula	8	2		0.0	0
rxn59615	CI:-1	OK	4	0		0.0	0
rxn59616	CI:-10000002	OK	3	0		0.0	0
rxn59617	OK	A_no_formula	4	2	"{""C"": 8.0, ""H"": 13.0, ""N"": 1.0, ""O"": 5.0}"	0.0	0
rxn59618	CI:1	OK	4	0		0.0	0
rxn59619	CPDFORMERROR	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59620	MI:C:1/H:3/N:1|CI:10000000	F_heavy_imbalance	4	0	"{""C"": 1.0, ""H"": 3.0, ""N"": 1.0}"	0.0	0
rxn59621	CI:10000001	OK	5	0		0.0	0
rxn59622	CI:-1	OK	4	0		0.0	0
rxn59623	CI:-10000000	OK	4	0		0.0	0
rxn59624	CI:-10000000	A_no_formula	7	2		0.0	0
rxn59625	CI:10000000	A_no_formula	7	2		0.0	0
rxn59626	OK	OK	3	0		0.0	0
rxn59627	CI:10000000	OK	2	0		0.0	0
rxn59628	OK	OK	3	0		0.0	0
rxn59629	OK	OK	4	0		0.0	0
rxn59630	CI:-1	OK	4	0		0.0	0
rxn59631	CI:-1	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59632	CPDFORMERROR	A_no_formula	6	2	"{""H"": 1.0}"	-1.0	0
rxn59633	CPDFORMERROR	A_no_formula	4	2	"{""C"": 6.0, ""H"": 10.0, ""O"": 5.0}"	0.0	0
rxn59634	CI:10000000	OK	4	0		0.0	0
rxn59635	MI:C:-20/H:-28/N:-6/O:-12/S:-2|CI:-9999997	F_heavy_imbalance	4	0	"{""C"": -20.0, ""H"": -28.0, ""N"": -6.0, ""O"": -12.0, ""S"": -2.0}"	4.0	0
rxn59636	CI:10000001	OK	5	0		0.0	0
rxn59637	OK	A_no_formula	5	3	"{""H"": -1.0, ""O"": -1.0}"	0.0	0
rxn59638	CI:10000001	OK	4	0		0.0	0
rxn59639	OK	OK	4	0		0.0	0
rxn59640	OK	OK	6	0		0.0	0
rxn59641	CI:10000000	A_no_formula	7	2		0.0	0
rxn59642	CI:-10000003	OK	4	0		0.0	0
rxn59643	OK	B_unknown_charge	3	0		0.0	0
rxn59644	CI:-10000002	A_no_formula	4	2	"{""C"": 5.0, ""H"": 8.0, ""O"": 4.0}"	0.0	0
rxn59645	CI:-10000000	OK	4	0		0.0	0
rxn59646	OK	OK	2	0		0.0	0
rxn59647	OK	OK	3	0		0.0	0
rxn59648	CI:-10000004	A_no_formula	6	3	"{""C"": 4.0, ""H"": 3.0, ""N"": 2.0, ""O"": 1.0}"	0.0	0
rxn59649	OK	A_no_formula	7	4	"{""H"": 2.0}"	0.0	0
rxn59650	CI:10000001	OK	4	0		0.0	0
rxn59651	MI:C:34/H:56/N:2/O:21/R:1|CI:-10000001	A_no_formula	4	1	"{""C"": -123.0, ""H"": -201.0, ""N"": -4.0, ""O"": -49.0, ""P"": -2.0}"	1.0	0
rxn59652	CI:-1	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59653	MI:C:-1/H:-2	A_no_formula	5	2	"{""H"": -1.0, ""O"": 3.0, ""S"": 1.0}"	0.0	0
rxn59654	OK	OK	2	0		0.0	0
rxn59655	OK	OK	5	0		0.0	0
rxn59656	CPDFORMERROR	A_no_formula	6	2		2.0	0
rxn59657	OK	OK	4	0		0.0	0
rxn59658	OK	A_no_formula	7	2		0.0	0
rxn59659	OK	A_no_formula	8	4	"{""C"": 1.0, ""H"": 2.0, ""O"": 1.0}"	0.0	0
rxn59660	CI:10000001	OK	3	0		0.0	0
rxn59661	CI:-10000000	OK	4	0		0.0	0
rxn59662	CI:9999999	OK	4	0		0.0	0
rxn59663	CI:-1	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59664	OK	OK	5	0		0.0	0
rxn59665	OK	OK	4	0		0.0	0
rxn59666	CI:-20000002	A_no_formula	4	3	"{""C"": 3.0, ""H"": 7.0, ""N"": 1.0, ""O"": 2.0}"	0.0	0
rxn59667	OK	A_no_formula	4	2	"{""H"": 2.0}"	0.0	0
rxn59668	OK	OK	7	0		0.0	0
rxn59669	OK	OK	2	0		0.0	0
rxn59670	CI:9999999	OK	6	0		0.0	0
rxn59671	OK	A_no_formula	6	2	"{""O"": 1.0, ""S"": -1.0}"	0.0	0
rxn59672	MI:C:-45/H:-52/N:-21/O:-34/P:-7/R:-3|CI:-10000002	A_no_formula	4	2	"{""H"": 1.0, ""O"": 1.0}"	5.0	0
rxn59673	CI:-10000003	OK	4	0		0.0	0
rxn59674	OK	OK	5	0		0.0	0
rxn59675	CI:-1	A_no_formula	5	2	"{""C"": -1.0, ""H"": -3.0}"	-1.0	0
rxn59676	OK	OK	3	0		0.0	0
rxn59677	CI:10000000	A_no_formula	4	2	"{""C"": 6.0, ""H"": 12.0, ""N"": 1.0, ""O"": 1.0}"	0.0	0
rxn59678	MI:C:3/H:4/R:2	A_no_formula	7	1	"{""C"": -17.0, ""H"": -26.0, ""O"": -2.0}"	0.0	0
rxn59679	OK	OK	5	0		0.0	0
rxn59680	CI:-10000000	A_no_formula	4	2	"{""C"": 8.0, ""H"": 6.0, ""O"": 3.0}"	0.0	0
rxn59681	CI:1	OK	4	0		0.0	0
rxn59682	OK	OK	7	0		0.0	0
rxn59683	OK	A_no_formula	7	2		0.0	0
rxn59684	OK	A_no_formula	3	2	"{""H"": 2.0, ""O"": 1.0}"	0.0	0
rxn59685	CI:-10000002	OK	4	0		0.0	0
rxn59686	CPDFORMERROR	A_no_formula	8	3		0.0	0
rxn59687	OK	A_no_formula	7	2		0.0	0
rxn59688	OK	OK	6	0		0.0	0
rxn59689	CI:-9999999	A_no_formula	6	3	"{""C"": 22.0, ""H"": 24.0, ""O"": 6.0}"	0.0	0
rxn59690	CPDFORMERROR	A_no_formula	7	2	"{""H"": 2.0}"	0.0	0
rxn59691	CI:10000001	OK	3	0		0.0	0
rxn59692	CI:-1	OK	4	0		0.0	0
rxn59693	CI:-10000004	OK	5	0		0.0	0
rxn59694	CI:-1	OK	4	0		0.0	0
rxn59695	MI:C:37/H:58/N:1/O:30/R:1|CI:-10000001	A_no_formula	4	1	"{""C"": -129.0, ""H"": -205.0, ""N"": -2.0, ""O"": -67.0, ""P"": -2.0}"	0.0	0
rxn59696	OK	OK	4	0		0.0	0
rxn59697	CI:-10000002	OK	5	0		0.0	0
rxn59698	CI:10000002	A_no_formula	7	2	"{""H"": 2.0}"	0.0	0
rxn59699	CI:1	A_no_formula	5	4	"{""H"": 1.0}"	0.0	0
rxn59700	CI:-10000001	OK	8	0		0.0	0
rxn59701	OK	OK	6	0		0.0	0
rxn59702	CI:-2	OK	4	0		0.0	0
rxn59703	OK	OK	2	0		0.0	0
rxn59704	MI:C:60/H:101/O:50|CI:1	A_no_formula	5	2	"{""C"": -6.0, ""H"": -9.0, ""O"": -5.0}"	1.0	0
rxn59705	OK	OK	4	0		0.0	0
rxn59706	CI:-10000001	A_no_formula	5	2	"{""C"": 22.0, ""H"": 36.0, ""N"": 1.0, ""O"": 1.0}"	0.0	0
rxn59707	MI:C:3/H:6/N:1/O:1/R:1|CI:10000000	A_no_formula	5	2	"{""C"": -6.0, ""H"": -9.0, ""O"": -5.0}"	2.0	0
rxn59708	OK	A_no_formula	6	2	"{""H"": 2.0}"	0.0	0
rxn59709	CI:-1	OK	4	0		0.0	0
