compound_id,frequency,name
cpd38533,1,"quercetin 3,7-bis-O-alpha-L-rhamnoside"
cpd38534,1,quercetin 3-O-beta-D-glucoside-7-O-alpha-L-rhamnoside
cpd38537,1,myricetin 3-O-[(6-O-(E)-4-coumaroyl-beta-D-glucosyl)-(1->2)-alpha-L-rhamnoside]
cpd38538,1,myricetin 3-O-[(6-O-[(E)-feruloyl]-beta-D-glucosyl)-(1->2)-alpha-L-rhamnoside]
cpd38539,1,myricetin 3-O-[(6-O-acetyl-beta-D-glucosyl)-(1->2)-alpha-L-rhamnoside]
cpd42947,1,N(5)-[4-(S-L-cysteinyl-[protein])-5-methyl-1H-imidazol-2-yl]-L-ornithinyl-[protein]
cpd38540,1,8-nitro-cGMP
cpd42948,1,"S-(guanosine 3',5'-cyclic phosphate)-L-cysteinyl-[protein]"
cpd38543,1,"1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol-3-phosphate)"
cpd38546,1,(2R)-2-amino-2-carboxylatoethyl-disulfanyl-oxopropanoate
cpd38555,1,N(6)-(D-ribulosyl)-L-lysine
cpd38556,1,N(6)-(3-O-phospho-D-ribulosyl)-L-lysine
cpd38557,1,N-(D-ribulosyl)-cadaverine
cpd38558,1,N-(3-O-phospho-D-ribulosyl)-cadaverine
cpd38559,1,N(6)-(D-erythrulosyl)-L-lysine
cpd38560,1,N(6)-(3-O-phospho-D-erythrulosyl)-L-lysine
cpd38561,1,N-(D-erythrulosyl)-cadaverine
cpd38562,1,N-(3-O-phospho-D-erythrulosyl)-cadaverine
cpd38545,1,cis-cis-nepetalactone
cpd06683,1,Nepetalactone cis-trans-form
cpd38565,1,an 11a-hydroxytetracycline
cpd38566,1,11a-hydroxy-oxytetracycline
cpd38567,1,"(1S,10S,10aS)-3-(CONH2)-9-Cl-1-(Me2N)-3,3a,4,10-(HO)4-10-Me-2,5-dioxo-1H,10aH,11H,11aH-cyclopenta[b]anthracen-6-olate"
cpd42958,1,a 5-methylcytidine in RNA
cpd42959,1,a 5-methylcytidine in mRNA
cpd42960,1,a 5-methylcytidine in tRNA
cpd38571,1,an N-hexadecanoyl-sphingoid base
cpd38572,1,an N-octadecanoyl-sphingoid base
cpd38573,1,an N-(very-long-chain fatty acyl)-sphingoid base
cpd42964,1,a 5-methylcytidine in rRNA
cpd42965,1,cytidine(50) in tRNA
cpd42966,1,5-methylcytidine(50) in tRNA
cpd38574,1,an N-(ultra-long-chain-acyl)-sphingoid base
cpd05622,1,Malvidin
cpd38580,1,an N-(omega-hydroxy-ultra-long chain fatty acyl)-sphingoid base
cpd38581,1,"an N-[omega-(9Z,12Z-octadecadienoyloxy)-O-ultra-long chain fatty acyl]-sphingoid base"
cpd38585,1,"a (1S,10aS)-3-(CONH2)-1-(Me2N)-3,3a,4,6-(HO)4-2,5-dioxo-1H,10aH,11H,11aH-cyclopenta[b]anthracene"
cpd38590,1,"(15S)-hydroperoxy-(11Z,13E)-eicosadienoate"
cpd42969,1,cytidine(72) in tRNA(Cys)
cpd42968,1,5-methylcytidine(72) in tRNA(Cys)
cpd42977,1,[DsbD protein]-dithiol
cpd38452,1,7-epi-cylindrospermopsin
cpd43461,1,[(1->2)-beta-D-mannosyl](n+1)
cpd26054,1,isophthalate
cpd38601,1,glycero-2-phosphocholine
cpd38600,1,N(omega)-hydroxy-N(delta)-methyl-L-arginine
cpd38599,1,N(delta)-methyl-L-arginine
cpd21445,1,Steviol
cpd38609,1,rebaudioside M
cpd38611,1,L-allulose
cpd38623,1,dehydroepiandrosterone 3-beta-D-glucoside
cpd39806,1,"16,17-didehydropregnenolone"
cpd38622,1,"16,17-didehydropregnenolone 3-beta-D-glucoside"
cpd38621,1,epiandrosterone 3-beta-D-glucoside
cpd38618,1,pregnenolone 3-beta-D-glucoside
cpd38617,1,solasodine 3-beta-D-glucoside
cpd38630,1,epoxybetaenone
cpd40968,1,"1-O-methyl-(8R)-hydroperoxy-(5Z,9E,11Z,14Z)-eicosatrienoate"
cpd38616,1,"1-O-methyl-(9R)-hydroperoxy-(10E,12Z)-octadecadienoate"
cpd38613,1,"1-O-methyl-8-hydroperoxy-20-hydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoate"
cpd38614,1,"1-O-methyl-12-hydroperoxy-20-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate"
cpd38615,1,"1-O-methyl-9-hydroperoxy-20-hydroxy-(5Z,7E,11Z,14Z)-eicosatetraenoate"
cpd38633,1,asperphenamate
cpd38619,1,"3beta-hydroxy-16alpha,17alpha-epoxypregnenolone"
cpd38620,1,"3beta-hydroxy-16alpha,17alpha-epoxypregnenolone 3-beta-D-glucoside"
cpd38636,1,24-methylene cholesteryl beta-D-glucoside
cpd38637,1,1-O-octadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
cpd38643,1,a 1-O-hexadecyl-2-acyl-sn-glycero-3-phosphoethanolamine
cpd38640,1,a 1-O-(1Z-hexadecenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
cpd38644,1,a 1-O-octadecyl-2-acyl-sn-glycero-3-phosphoethanolamine
cpd38641,1,a 1-O-(1Z-octadecenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
cpd38645,1,a 1-O-(9Z-octadecenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
cpd38642,1,"a 1-O-(1Z,9Z-octadecadienyl)-2-acyl-sn-glycero-3-phosphoethanolamine"
cpd42993,1,glycyl-[protein]
cpd42994,1,glycin-2-yl radical-[protein]
cpd42995,1,cytidine(72) in tRNA
cpd42996,1,5-methylcytidine(72) in tRNA
cpd42998,1,N(6)-lactoyl-L-lysyl-[protein]
cpd38650,1,an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc6S derivative
cpd38649,1,an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc6S derivative
cpd38651,1,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc
cpd38652,1,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc
cpd42999,1,cytidine(2499) in 23S rRNA
cpd43000,1,5-methylcytidine(2499) in 23S rRNA
cpd43002,1,3-O-(beta-D-xylosyl)-L-seryl-[EGF-like domain protein]
cpd38655,1,"a 1,2-diacyl-sn-glycero-3-phosphoglycerol"
cpd38653,1,a 1-(9Z-octadecenoyl)-2-acyl-sn-glycero-3-phosphoglycerol
cpd38656,1,"an N-aryl-1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine"
cpd38657,1,an N-aryl-1-hexadecanoyl-sn-glycero-3-phosphoethanolamine
cpd38659,1,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc
cpd38658,1,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc
cpd38661,1,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc
cpd38660,1,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc
cpd38665,1,"6-sulfo-D-glucono-1,5-lactone"
cpd38664,1,"2-amino-2-deoxy-6-phospho-D-glucono-1,5-lactone"
cpd38667,1,"1,2-di-(9Z-octadecenoyl)-sn-glycero-3-diphosphate"
cpd38666,1,(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine
cpd40235,1,a monoacyl-sn-glycero-3-phosphoethanolamine
cpd38668,1,N-(9Z-octadecenoyl)-ethanolamine phosphate
cpd38669,1,an N-acylethanolamine phosphate
cpd38673,1,viteagnusin D
cpd38674,1,"labd-13(16),14-diene-9-ol"
cpd38677,1,"syn-isopimara-7,15-diene"
cpd38675,1,peregrinol
cpd38676,1,"labd-13Z-ene-9,15,16-triol"
cpd43006,1,a thymidine(6-4)thymidine in DNA
cpd43009,1,a cytidine(6-4)cytidine in DNA
cpd43003,1,a cytidine dimer in DNA
cpd43007,1,a thymidine(6-4)cytidine in DNA
cpd43004,1,a thymine-cytidine dinucleotide in DNA
cpd43008,1,a cytidine(6-4)thymidine in DNA
cpd43005,1,a cytidine-thymine dinucleotide in DNA
cpd38635,1,bassianolide
cpd39832,1,beauvericin
cpd38692,1,"adenosine 3'-diphosphate,5'-diphosphate"
cpd38671,1,"adenosine 3'-diphosphate,5'-phosphate"
cpd38695,1,(+)-malbrancheamide C
cpd43462,1,[(1->2)-beta-D-glucosyl](n-2)
cpd38700,1,"1,3,3'-tri-O-methyl-4alpha-mannobiose"
cpd43010,1,a 3-[(3S)-3-amino-3-carboxypropyl]uridine in tRNA
cpd43463,1,[(1->4)-alpha-D-galacturonosyl methyl ester](n-1)
cpd38702,1,2-glutaroyl-sn-glycero-3-phosphocholine
cpd38703,1,2-(5-oxopentanoyl)-sn-glycero-3-phosphocholine
cpd38704,1,2-(9-oxononanoyl)-sn-glycero-3-phosphocholine
cpd42992,1,3-amino-5-hydroxybenzoyl-[aryl-carrier protein]
cpd38706,1,2-hydroxymelatonin
cpd43012,1,an N(4)-methylcytidine in rRNA
cpd43014,1,cytidine(839) in 12S rRNA
cpd43013,1,N(4)-methylcytidine(839) in 12S rRNA
cpd38707,1,digoxin
cpd40271,1,dihydrodigoxin
cpd38708,1,digitoxin
cpd39814,1,dihydrodigitoxin
cpd38709,1,digoxigenin
cpd40272,1,dihydrodigoxigenin
cpd38710,1,ouabain
cpd37315,1,dihydroouabain
cpd38711,1,ouabagenin
cpd38705,1,dihydroouabagenin
cpd38712,1,"5-hydroperoxy-(6E,8Z,11Z,14Z,17Z)-eicosapentaenoate"
cpd38713,1,"7-hydroperoxy-(4Z,8E,10Z,13Z,16Z,19Z)-docosahexaenoate"
cpd43019,1,adenosine(1832) in 18S rRNA
cpd43020,1,N(6)-methyladenosine(1832) in 18S rRNA
cpd38236,1,"a lactoside IV(2),III(4)-a-[Fuc]2-Lc4Cer"
cpd43041,1,(R)-N(6)-dihydrolipoyl-L-lysyl-[lipoyl-carrier protein]
cpd43016,1,[mycoredoxin]-L-dithiol
cpd43015,1,[mycoredoxin]-L-disulfide
cpd38724,1,"(5Z,8Z)-eicosadienoate"
cpd38725,1,"(5S)-hydroperoxy-(6E,8Z)-eicosadienoate"
cpd38726,1,"(5S)-hydroperoxy-(12S)-hydroxy-(6E,8Z,10E,14Z)-eicosatetraenoate"
cpd38733,1,herqueinone
cpd43021,1,a 2'-O-methyladenosine in U2 snRNA
cpd43022,1,an N(6)-methyl-2'-O-methyladenosine in U2 snRNA
cpd38731,1,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-thiocarboxamide
cpd38727,1,ustilaginoidin A
cpd38734,1,cornusiin E
cpd38739,1,glycyldehydrophenylalanine
cpd38740,1,"2,3-didehydrophenylalanine"
cpd38696,1,(+)-isomalbrancheamide C
cpd38742,1,(+)-malbrancheamide D
cpd38743,1,(+)-isomalbrancheamide D
cpd09882,1,ML-236A
cpd41101,1,monacolin J
cpd38744,1,pravastatin diol lactone
cpd38736,1,bifonsecin B
cpd37426,1,aurasperone B
cpd38757,1,nigerone
cpd38768,1,aurasperone A
cpd38766,1,orlandin
cpd38767,1,desertorin A
cpd38764,1,julichrome Q6
cpd38769,1,julichrome Q6-6
cpd38737,1,monapinone A
cpd38738,1,dinapinone A
cpd38770,1,monapinone E
cpd38771,1,dinapinone E
cpd40374,1,"1alpha,25-dihydroxy-2beta-(3-hydroxypropoxy)-cholecalciferol"
cpd31623,1,CD15 epitope
cpd38746,1,methyl-8-{[beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd38747,1,methyl 8-{[beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd38748,1,methyl 8-{[alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd40062,1,methyl 8-{[alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc]oxy}nonanoate
cpd38749,1,N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosamine
cpd38750,1,N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-glucosamine
cpd38751,1,methyl 8-{[N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd38752,1,methyl 8-{[N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd40130,1,beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-D-glucosamine
cpd38758,1,methyl 8-{[beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosamyl]oxy}nonanoate
cpd38759,1,methyl 8-{[beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd38760,1,methyl 8-{[alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd38761,1,methyl 8-{[alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd38762,1,methyl 8-{[N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd38763,1,methyl 8-{[N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1->3)-[alpha-L-fucosyl-(1->4)]-N-acetyl-beta-D-glucosaminyl]oxy}nonanoate
cpd38772,1,(M)-viriditoxin
cpd41622,1,beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-D-glucose
cpd40128,1,alpha-L-Fuc-(1->2)-beta-D-Gal-(1->3)-D-GlcNAc
cpd40063,1,alpha-L-Fuc-(1->2)-beta-D-Gal-(1->3)-[alpha-L-Fuc-(1->4)]-D-GlcNAc
cpd40129,1,alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-D-GlcNAc
cpd40136,1,alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-D-GlcNAc
cpd38781,1,an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-[alpha-L-Fuc-(1->4)]-beta-D-GlcNAc derivative
cpd38779,1,"1-(3,4,5-trihydroxy-7-methoxynaphthalen-2-yl)propan-2-one"
cpd43023,1,an N-terminal trimethyl-L-alpha-aminoacyl-[protein]
cpd41538,1,"1alpha,2beta,25-trihydroxycholecalciferol"
cpd38782,1,N(4)-acetyl-2'-deoxycytidine
cpd38783,1,N(4)-acetylcytosine
cpd41317,1,alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-N-acetyl-D-galactosamine
cpd38795,1,(9Z)-hexadecenamide
cpd26615,1,Hexadecanamide
cpd38796,1,"(8Z,11Z,14Z)-eicosatrienamide"
cpd38797,1,"(11Z,14Z,17Z)-eicosatrienamide"
cpd38798,1,"(11Z,14Z)-eicosadienamide"
cpd38801,1,(6Z)-octadecenamide
cpd37757,1,"(5Z,8Z,11Z,14Z)-eicosatetraenamide"
cpd41159,1,"(9Z,12Z)-octadecadienamide"
cpd38173,1,(13Z)-docosenamide
cpd38799,1,(15Z)-tetracosenamide
cpd09665,1,Stearamide
cpd38803,1,"2,4-dihydroxy 5,6-dimethylbenzaldehyde"
cpd37462,1,tetraacetate lactone
cpd43024,1,a ribonucleotide in U6 snRNA
cpd43025,1,a 2'-O-methylribonucleotide in U6 snRNA
cpd38791,1,ascochlorin
cpd38794,1,ascofuranone
cpd38800,1,(11Z)-eicosenamide
cpd38805,1,N-docosanoyl-ethanolamine
cpd38804,1,S-adenosylglutathione
cpd38806,1,N-(15Z-tetracosenoyl)-ethanolamine
cpd38807,1,N-(9Z-octadecenoyl)-taurine
cpd38808,1,N-docosanoyl-taurine
cpd38810,1,N-(15Z-tetracosenoyl)-taurine
cpd38809,1,N-tricosanoyl-taurine
cpd38812,1,(25R)-3-oxocholest-4-en-26-oyl-CoA
cpd31444,1,(2S)-ibuprofenoyl-CoA
cpd34155,1,(2R)-ibuprofenoyl-CoA
cpd41007,1,5-(2-oxoethylideneamino)-6-(D-ribitylamino)uracil
cpd41008,1,5-(2-oxopropylideneamino)-6-(D-ribitylamino)uracil
cpd38816,1,"2-[12-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoyl]-glycerol"
cpd38817,1,6-O-adenylylstreptomycin
cpd38818,1,"1-octadecanoyl-2-(15-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine"
cpd38820,1,"1-octadecanoyl-2-(15-hydroperoxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phosphocholine"
cpd38819,1,"1-octadecanoyl-2-(15-hydroperoxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine"
cpd38821,1,"1-octadecanoyl-2-(15-hydroperoxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phospho-(1D-myo-inositol)"
cpd38822,1,"a 1-acyl-2-(15-hydroperoxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phospho-(1D-myo-inositol)"
cpd38823,1,"a 1-acyl-2-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phospho-(1D-myo-inositol)"
cpd38824,1,"a 1-acyl-2-(15-hydroperoxy-8Z,11Z,13E-eicosatrienoyl)-sn-glycero-3-phospho-(1D-myo-inositol)"
cpd38825,1,"8-hydroperoxy-(5Z,9E,11Z,14Z)-eicosatetraenoate"
cpd38826,1,"9-hydroperoxy-(5Z,7E,11Z,14Z)-eicosatetraenoate"
cpd43027,1,N(1)-methyl-N(3)-[(3S)-3-amino-3-carboxypropyl]pseudouridine(1248) in human 18S rRNA
cpd43029,1,N(1)-methyl-N(3)[(3S)-3-amino-3-carboxypropyl]pseudouridine in 16S/18S rRNA
cpd43028,1,N(1)-methyl-N(3)-[(3S)-3-amino-3-carboxypropyl]pseudouridine(1191) in yeast 18S rRNA
cpd38827,1,"11-hydroperoxy-(5Z,8Z,12E,14Z)-eicosatetraenoate"
cpd38828,1,"15-hydroperoxy-(8Z,11Z,13E)-eicosatrienoate"
cpd38829,1,"9-hydroperoxy-(10E,12Z)-octadecadienoate"
cpd43036,1,L-amino acyl-L-seryl-[protein]
cpd43038,1,L-amino acyl-L-threonyl-[protein]
cpd43037,1,L-amino acyl-L-cysteinyl-[protein]
cpd43033,1,"(S)-2-(C-substituted-aminomethyl)-4-acyl-1,3-thiazole-[protein]"
cpd43031,1,"(S)-2-(C-substituted-aminomethyl)-4-acyl-1,3-oxazole-[protein]"
cpd43035,1,"(S)-2-(C-substituted-aminomethyl)-4-acyl-5-methyl-1,3-oxazole-[protein]"
cpd43039,1,an S-acyl-L-cysteinyl-[protein]
cpd38833,1,an omega-methyl-ultra-long-chain fatty acid
cpd38834,1,1-O-octadecyl-2-acetyl-sn-glycerol
cpd38837,1,"3,6-dichloropyridine-2,5-diol"
cpd38596,1,"6-chloro-3-hydroxypyridine-2,5-dione"
cpd38595,1,"3,6-dihydroxypyridine-2,5-dione"
cpd38839,1,"1,2,3-tri-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol"
cpd38840,1,"a di-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol"
cpd38842,1,"1,2,3-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycerol"
cpd38841,1,"a di-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycerol"
cpd38843,1,oxidized 3PG-factor420-0
cpd37281,1,FARNESYLFARNESYLGERANIOL
cpd38845,1,all-trans-octaprenyl phosphate
cpd38844,1,all-trans-hexaprenol
cpd38846,1,all-trans-hexaprenyl phosphate
cpd43040,1,L-prolyl-[protein]
cpd02078,1,Phenanthraquinone
cpd39793,1,"phenanthrene-9,10-diol"
cpd34245,1,glutathione sulfinamide
cpd37407,1,[des-Arg(9)]-bradykinin
cpd38848,1,"[des-Phe(8), des-Arg(9)]-bradykinin"
cpd11960,1,Neurotensin
cpd38849,1,neurotensin-(1-12)
cpd14603,1,Kinetensin
cpd38850,1,kinetensin-(1-8)
cpd38851,1,L-phenylalanyl-L-histidine
cpd14583,1,Angiotensin (1-5)
cpd38852,1,L-histidyl-L-proline
cpd38853,1,dynorphin A-(1-13)
cpd38854,1,dynorphin A-(1-12)
cpd14586,1,Apelin-13
cpd38859,1,apelin-12
cpd38855,1,beta-casomorphin-7
cpd38856,1,beta-casomorphin-6
cpd38857,1,neurotensin-(1-8)
cpd38858,1,neurotensin-(1-7)
cpd33119,1,"(22R)-2beta,3beta,14,20,25-pentahydroxy-6-oxo-5beta-cholest-7-en-22-yl phosphate"
cpd35118,1,2-deoxyecdysone 22-phosphate
cpd38861,1,prunetin-4'-O-beta-D-glucuronide
cpd38038,1,N-acyl-1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phosphoethanolamine
cpd38866,1,neocasomorphin
cpd38867,1,neocasomorphin-(1-5)
cpd38864,1,[Pyr1]apelin-13
cpd38865,1,[Pyr1]apelin-12
cpd38868,1,apelin-17
cpd38869,1,apelin-16
cpd38862,1,prunetin-5-O-beta-D-glucuronide
cpd38863,1,prunetin-C(8)-beta-D-glucuronide
cpd39756,1,2''-O-lipoyl-ADP-D-ribose
cpd38872,1,losartan-1-N-beta-D-glucuronide
cpd38873,1,losartan-2-N-beta-D-glucuronide
cpd38874,1,candesartan O-beta-D-glucuronoside
cpd38875,1,candesartan-2-N-beta-D-glucuronide
cpd38877,1,zolarsartan O-beta-D-glucuronoside
cpd38878,1,zolarsartan-1-N-beta-D-glucuronide
cpd38879,1,zolarsartan-2-N-beta-D-glucuronide
cpd38883,1,flavokermesate 7-C-beta-D-glucoside
cpd38884,1,"1-O-(1Z-alkenyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphoethanolamine"
cpd43046,1,C-terminal L-alpha-aminoacyl-[tubulin]
cpd38298,1,petrobactin
cpd38576,1,"2',3,4-trihydroxy-trans-chalcone"
cpd38577,1,"3',4'-dihydroxyaurone"
cpd38889,1,"(2R,9Z,12Z)-2-hydroperoxyoctadecadienoate"
cpd38890,1,(2R)-2-hydroperoxyoctadecanoate
cpd38891,1,"(2R,9Z)-2-hydroperoxyoctadecenoate"
cpd38894,1,"(4S)-3(1),4-dihydroxy-L-isoleucine"
cpd38899,1,"N-hexadecanoyl-sphinga-4E,14Z-dienine"
cpd38896,1,(2S)-2-(4-hydoxybenzyl)-3-(4-hydroxyphenyl)-2-furonol carboxylate
cpd38895,1,phenguignardate
cpd22181,1,6-aza-uridine
cpd38860,1,6-azauridine 5'-phosphate
cpd37569,1,"N-octadecanoyl-sphinga-4E,14Z-dienine"
cpd38901,1,N(4)-acetylcytidine 5'-phosphate
cpd38897,1,"N-hexanoyl-sphinga-4E,14Z-dienine"
cpd38907,1,"(2E,12Z)-hexadecadienal"
cpd38900,1,atromentin
cpd38242,1,dihydropyriculol
cpd16563,1,Pyriculol
cpd38244,1,dihydropyriculariol
cpd38243,1,pyriculariol
cpd35027,1,4-thioribothymidine
cpd38902,1,4-thiouridine 5'-phosphate
cpd38903,1,5-hydroxyuridine
cpd38904,1,5-hydroxyuridine 5'-phosphate
cpd39792,1,2-thiocytidine
cpd38905,1,2-thiocytidine 5'-phosphate
cpd39859,1,5-fluorocytidine
cpd38906,1,5-fluorocytidine 5'-phosphate
cpd38847,1,fumigermin
cpd38832,1,alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-D-Glc
cpd38908,1,alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-[alpha-L-Fuc-(1->3)]-D-Glc
cpd38911,1,a beta-D-galactosyl-(1->4)-N-acetyl-beta-D-6-sulfooxy-glucosaminyl derivative
cpd38912,1,a beta-D-galactosyl-(1->4)-[alpha-L-fucosyl-(1->3)]-N-acetyl-beta-D-6-sulfooxy-glucosaminyl derivative
cpd41313,1,N-(13Z-docosenoyl)-sphing-4-enine
cpd38909,1,N-(13Z-docosenoyl)-sphinganine
cpd38910,1,N-(13Z-docosenoyl)-4R-hydroxysphinganine
cpd38915,1,"(1S,2R)-ephedrine"
cpd38913,1,(S)-phenylacetylcarbinol
cpd38916,1,"(1R,2R)-pseudoephedrine"
cpd38914,1,(R)-phenylacetylcarbinol
cpd38813,1,"2,3,6,8,9-pentahydroxy-3-(2-oxopropyl)-1,2,3,4-tetrahydroanthracen-1-one"
cpd31545,1,TAN 1612
cpd43047,1,O-diphospho-L-seryl-[protein]
cpd38924,1,an N-acyl-L-phenylalanine
cpd38925,1,"N-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-L-serine"
cpd38926,1,an N-(fatty acyl)-L-serine
cpd38927,1,N-hexadecanoyl-L-phenylalanine
cpd38928,1,N-octadecanoyl-L-phenylalanine
cpd38929,1,"N-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-L-phenylalanine"
cpd38940,1,N-(9Z-octadecenoyl)-L-asparagine
cpd38945,1,an N-(fatty acyl)-L-asparagine
cpd38942,1,N-(9Z-octadecenoyl)-L-methionine
cpd37763,1,an alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-[alpha-Neu5Ac-(2->6)]-beta-D-GlcNAc-R
cpd38952,1,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc
cpd38939,1,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-[alpha-Neu5Ac-(2->6)]-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-D-Glc
cpd38947,1,an N-(fatty acyl)-L-methionine
cpd43052,1,glycyl-[methyl-coenzyme M reductase]
cpd43053,1,thioglycyl-[methyl-coenzyme M reductase]
cpd21883,1,(S)-(+)-2-Amino-3-hydroxy-2-methylpropionic acid
cpd38953,1,2-ethyl-L-serine
cpd38943,1,N-(9Z-octadecenoyl)-L-tryptophan
cpd38948,1,an N-(fatty acyl)-L-tryptophan
cpd38944,1,N-(9Z-octadecenoyl)-L-tyrosine
cpd38949,1,an N-(fatty acyl)-L-tyrosine
cpd38941,1,N-(9Z-octadecenoyl)-L-lysine
cpd38946,1,an N-(fatty acyl)-L-lysine
cpd38950,1,an N-(fatty acyl)-L-leucine
